"id","rssi_data_id","anchor_id","rssi_value","timestamp","x","y","name"
34339,209,"A4_V","-77","2025-08-07 10:26:45","1.5","1","Galaxy S24"
34340,209,"A4_H","-81","2025-08-07 10:26:46","1.5","1","Galaxy S24"
34341,209,"A4_H","-72","2025-08-07 10:27:27","2","1","Galaxy S24"
34342,209,"A1_V","-67","2025-08-07 10:27:27","2","1","Galaxy S24"
34343,209,"A2_V","-79","2025-08-07 10:27:27","2","1","Galaxy S24"
34344,209,"A2_H","-56","2025-08-07 10:27:27","2","1","Galaxy S24"
34345,209,"A1_H","-78","2025-08-07 10:27:27","2","1","Galaxy S24"
34346,209,"A4_V","-76","2025-08-07 10:27:27","2","1","Galaxy S24"
34347,209,"A3_V","-71","2025-08-07 10:27:27","2","1","Galaxy S24"
34348,209,"A3_H","-69","2025-08-07 10:27:27","2","1","Galaxy S24"
34349,209,"A3_V","-69","2025-08-07 10:28:06","2.5","1","Galaxy S24"
34350,209,"A4_H","-78","2025-08-07 10:28:06","2.5","1","Galaxy S24"
34351,209,"A1_V","-64","2025-08-07 10:28:06","2.5","1","Galaxy S24"
34352,209,"A1_H","-71","2025-08-07 10:28:06","2.5","1","Galaxy S24"
34353,209,"A2_V","-77","2025-08-07 10:28:06","2.5","1","Galaxy S24"
34354,209,"A4_V","-77","2025-08-07 10:28:07","2.5","1","Galaxy S24"
34355,209,"A3_H","-75","2025-08-07 10:28:07","2.5","1","Galaxy S24"
34356,209,"A2_H","-64","2025-08-07 10:28:07","2.5","1","Galaxy S24"
34357,209,"A3_V","-79","2025-08-07 10:28:34","3","1","Galaxy S24"
34358,209,"A3_H","-77","2025-08-07 10:28:34","3","1","Galaxy S24"
34359,209,"A2_H","-69","2025-08-07 10:28:34","3","1","Galaxy S24"
34360,209,"A1_H","-78","2025-08-07 10:28:34","3","1","Galaxy S24"
34361,209,"A1_V","-75","2025-08-07 10:28:34","3","1","Galaxy S24"
34362,209,"A4_H","-71","2025-08-07 10:28:34","3","1","Galaxy S24"
34363,209,"A4_V","-80","2025-08-07 10:28:34","3","1","Galaxy S24"
34364,209,"A2_V","-81","2025-08-07 10:28:34","3","1","Galaxy S24"
34365,209,"A2_V","-82","2025-08-07 10:29:03","3.5","1","Galaxy S24"
34366,209,"A4_H","-75","2025-08-07 10:29:03","3.5","1","Galaxy S24"
34367,209,"A4_V","-78","2025-08-07 10:29:03","3.5","1","Galaxy S24"
34368,209,"A3_H","-70","2025-08-07 10:29:03","3.5","1","Galaxy S24"
34369,209,"A1_V","-74","2025-08-07 10:29:03","3.5","1","Galaxy S24"
34370,209,"A3_V","-74","2025-08-07 10:29:04","3.5","1","Galaxy S24"
34371,209,"A1_H","-78","2025-08-07 10:29:04","3.5","1","Galaxy S24"
34372,209,"A2_H","-73","2025-08-07 10:29:04","3.5","1","Galaxy S24"
34373,209,"A3_V","-79","2025-08-07 10:29:33","4","1","Galaxy S24"
34374,209,"A2_V","-72","2025-08-07 10:29:34","4","1","Galaxy S24"
34375,209,"A1_V","-83","2025-08-07 10:29:34","4","1","Galaxy S24"
34376,209,"A4_H","-75","2025-08-07 10:29:34","4","1","Galaxy S24"
34377,209,"A1_H","-68","2025-08-07 10:29:34","4","1","Galaxy S24"
34378,209,"A4_V","-73","2025-08-07 10:29:34","4","1","Galaxy S24"
34379,209,"A3_H","-75","2025-08-07 10:29:34","4","1","Galaxy S24"
34380,209,"A2_H","-61","2025-08-07 10:29:34","4","1","Galaxy S24"
34381,209,"A2_V","-72","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34382,209,"A1_V","-80","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34383,209,"A4_V","-78","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34384,209,"A4_H","-63","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34385,209,"A3_H","-87","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34386,209,"A3_V","-81","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34387,209,"A2_H","-61","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34388,209,"A1_H","-86","2025-08-07 10:30:02","4.5","1","Galaxy S24"
34389,209,"A4_H","-62","2025-08-07 10:30:28","5","1","Galaxy S24"
34390,209,"A1_H","-64","2025-08-07 10:30:28","5","1","Galaxy S24"
34391,209,"A1_V","-67","2025-08-07 10:30:28","5","1","Galaxy S24"
34392,209,"A3_H","-80","2025-08-07 10:30:28","5","1","Galaxy S24"
34393,209,"A4_V","-73","2025-08-07 10:30:28","5","1","Galaxy S24"
34394,209,"A2_V","-87","2025-08-07 10:30:28","5","1","Galaxy S24"
34395,209,"A3_V","-72","2025-08-07 10:30:28","5","1","Galaxy S24"
34396,209,"A2_H","-64","2025-08-07 10:30:28","5","1","Galaxy S24"
34397,209,"A3_H","-92","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34398,209,"A2_V","-78","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34399,209,"A3_V","-76","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34400,209,"A1_H","-74","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34401,209,"A4_H","-60","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34402,209,"A1_V","-76","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34403,209,"A4_V","-74","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34404,209,"A2_H","-64","2025-08-07 10:30:58","5.5","1","Galaxy S24"
34405,209,"A3_H","-78","2025-08-07 10:31:35","6","1","Galaxy S24"
